"",Orthogroup,"omegaCany2spe","OCNany2any","OCNspe2any","OCNany2spe","OCSany2any","OCSspe2any","OCSany2spe","dNCany2spe","dSCany2spe","arity","branch_id_1","branch_id_2","branch_id_3","branch_id_4"
"1310","175128900",475019.8336,4.9141,4.8517,3.889,0.0019,2e-04,0,3.2324,0,"2",63,84,NA,NA
"1311","175128900",5.5686,7.9383,7.7394,3.0923,0.0412,0.0372,0.0366,2.8281,0.5079,"2",63,135,NA,NA
"1312","175128900",327.6492,8.489,7.6949,3.6082,0.0556,0.0028,0.0029,3.5966,0.011,"2",74,117,NA,NA
"1313","175128900",66409.2971,7.489,7.3072,4.4671,0.9978,0.9959,1e-04,3.326,1e-04,"2",88,148,NA,NA
"1314","175128900",1804.287,7.8411,6.0903,4.4118,0.0333,0.0011,0.0014,2.9452,0.0016,"2",95,145,NA,NA
"1315","175128900",183540.9786,12.1551,11.0712,3.9734,0.0128,0,0,2.7629,0,"2",104,145,NA,NA
"1316","175128900",99380.3968,22.0497,19.5493,7.641,0.0497,1e-04,1e-04,2.5529,0,"2",145,153,NA,NA
"1317","177078808",3.3682,6.0924,5.9811,3.0858,6.0923,5.2314,2.2213,2.731,0.8108,"2",12,26,NA,NA
"1318","177078808",36.7318,12.0389,11.6757,3.051,3.9901,3.2805,0.1935,1.9494,0.0531,"2",26,86,NA,NA
"1319","177078808",10.5071,3.8875,3.8871,3.6557,3.2226,2.4046,1.6133,11.3884,1.0839,"2",34,87,NA,NA
"1320","178018694",381.1816,3.0203,3.0176,3.0106,0.055,0.0443,0.045,35.4061,0.0929,"2",86,112,NA,NA
"1321","181010883",5527.3027,4.9101,4.2155,3.902,0.0164,5e-04,5e-04,0.9935,2e-04,"2",2,10,NA,NA
"1322","181010883",3189.4813,6.0774,5.8165,3.1273,7e-04,5e-04,6e-04,0.7884,2e-04,"2",2,47,NA,NA
"1323","181010883",62028.5951,8.1939,7.1744,4.1967,7e-04,1e-04,1e-04,1.1738,0,"2",2,56,NA,NA
"1324","181010883",53528.5361,7.5729,3.1294,3.4168,0.2244,1e-04,0,1.0706,0,"2",4,57,NA,NA
"1325","181010883",64727.4485,8.6356,4.7962,3.9909,0.0012,1e-04,0,0.873,0,"2",5,21,NA,NA
"1326","181010883",1037015.7185,4.2626,3.0274,3.0014,5e-04,0,0,1.0864,0,"2",5,60,NA,NA
"1327","181010883",185.3974,16.9069,10.1603,4.0358,0.0983,0.0155,0.0098,0.6396,0.0034,"2",8,12,NA,NA
"1328","181010883",178.5337,20.5977,17.2877,3.6864,1.0664,1.0007,0.0128,0.4206,0.0024,"2",8,21,NA,NA
"1329","181010883",294.4447,26.3185,18.4674,3.8813,1.0694,1.0253,0.0076,0.4616,0.0016,"2",8,26,NA,NA
"1330","181010883",3.6395,22.7141,12.2942,5.309,1.7461,0.6262,0.1549,0.6608,0.1816,"2",8,28,NA,NA
"1331","181010883",43290.4257,21.2415,13.2247,6.0902,0.1567,0.0079,1e-04,0.7515,0,"2",8,30,NA,NA
"1332","181010883",65.5324,20.7664,19.6047,5.6769,1.0836,1.0601,0.0339,0.6956,0.0106,"2",8,54,NA,NA
"1333","181010883",1104.8452,13.7472,6.9354,3.0424,0.9815,0.0631,0.0015,0.5357,5e-04,"2",8,61,NA,NA
"1334","181010883",100600.5607,11.431,6.069,3.7117,0.5875,1e-04,0,0.9388,0,"2",8,64,NA,NA
"1335","181010883",2273.7197,7.9676,7.6126,3.0372,0.7315,0.6766,0.0015,0.5791,3e-04,"2",8,66,NA,NA
"1336","181010883",113.1999,10.1005,7.0804,3.0143,2.4537,1.5247,0.0136,0.4245,0.0038,"2",8,78,NA,NA
"1337","181010883",30189.1338,16.9696,9.8566,3.0233,2.0984,1.0239,1e-04,0.4,0,"2",8,112,NA,NA
"1338","181010883",4.1256,11.8904,7.9453,4.0829,0.2635,0.2162,0.1341,0.9325,0.226,"2",8,123,NA,NA
"1339","181010883",57.6602,27.409,22.0955,7.1368,2.1175,1.9737,0.0371,0.6803,0.0118,"2",10,23,NA,NA
"1340","181010883",27074.8414,21.8947,15.933,5.9643,2.1997,1.1967,2e-04,0.6757,0,"2",10,39,NA,NA
"1341","181010883",4874.6806,39.8584,33.27,7.6649,3.5879,2.4365,0.0012,0.6244,1e-04,"2",10,47,NA,NA
"1342","181010883",81.5438,21.0261,14.5157,3.9594,2.4652,2.4036,0.0185,0.4437,0.0054,"2",10,75,NA,NA
"1343","181010883",261.7019,22.9578,19.7073,4.4106,0.9464,0.5613,0.0112,0.4276,0.0016,"2",10,78,NA,NA
"1344","181010883",6494.8777,8.931,6.9563,3.0067,9e-04,2e-04,4e-04,0.6868,1e-04,"2",10,106,NA,NA
"1345","181010883",285.3126,15.5153,7.7506,3.5601,1.6549,1.3164,0.0059,0.4845,0.0017,"2",10,118,NA,NA
"1346","181010883",383.866,37.9759,27.7928,4.2542,3.5757,3.427,0.0073,0.3438,9e-04,"2",10,145,NA,NA
"1347","181010883",3.2541,27.2892,21.1306,8.0478,0.9988,0.8551,0.3074,0.8123,0.2496,"2",11,23,NA,NA
"1348","181010883",289.1454,33.4541,23.1334,3.0882,3.7842,2.1552,0.0061,0.2929,0.001,"2",11,28,NA,NA
"1349","181010883",3.754,31.9848,21.6625,7.3805,2.9756,2.1291,0.1892,0.6405,0.1706,"2",11,74,NA,NA
"1350","181010883",5.9115,23.8128,20.8669,4.3149,2.9314,2.1306,0.1109,0.4162,0.0704,"2",11,78,NA,NA
"1351","181010883",3.4537,18.2934,13.7283,3.294,3.009,0.9529,0.1079,0.4566,0.1322,"2",11,95,NA,NA
"1352","181010883",63.1023,30.6245,22.8439,5.5584,0.09,0.0433,0.025,0.5811,0.0092,"2",12,21,NA,NA
"1353","181010883",7.2289,24.2649,15.7278,3.7875,1.4435,1.2237,0.0586,0.441,0.061,"2",12,23,NA,NA
"1354","181010883",2842.3889,26.8948,17.3052,3.2596,0.067,0.0449,9e-04,0.3138,1e-04,"2",12,26,NA,NA
"1355","181010883",282.3514,17.3762,15.6599,3.4405,5.2476,4.0536,0.0086,0.3691,0.0013,"2",12,56,NA,NA
"1356","181010883",296.6278,34.6551,25.5887,6.0661,1.1957,0.9723,0.0091,0.6112,0.0021,"2",12,74,NA,NA
"1357","181010883",8.2606,18.7884,11.2651,3.0752,3.8645,3.3691,0.0454,0.3578,0.0433,"2",12,112,NA,NA
"1358","181010883",28.6499,21.3276,16.7961,4.4841,0.073,0.0229,0.0309,0.5559,0.0194,"2",12,148,NA,NA
"1359","181010883",292.1059,26.8605,19.616,6.0341,3.1204,2.9982,0.012,0.6255,0.0021,"2",12,153,NA,NA
"1360","181010883",103.6764,11.7781,7.798,3.6993,0.0661,0.0323,0.0151,0.6556,0.0063,"2",14,19,NA,NA
"1361","181010883",1065.974,9.3301,6.5969,3.3759,1.0123,1.0007,0.0019,0.634,6e-04,"2",14,39,NA,NA
"1362","181010883",183.3549,8.4029,4.2914,4.823,1.6681,1.4695,0.0099,0.8642,0.0047,"2",14,57,NA,NA
"1363","181010883",10.8686,8.3177,7.6415,3.7855,0.0595,0.0423,0.052,0.9254,0.0851,"2",14,66,NA,NA
"1364","181010883",578.3889,19.0643,15.6537,4.414,0.094,0.0011,0.0045,0.602,0.001,"2",14,74,NA,NA
"1365","181010883",630.22,11.8941,8.3764,3.3345,1.0179,0.9792,0.0031,0.6206,0.001,"2",14,75,NA,NA
"1366","181010883",6.8989,17.5426,12.7223,4.0482,2.1832,2.147,0.0701,0.6029,0.0874,"2",14,112,NA,NA
"1367","181010883",19.2326,14.7804,6.8007,5.6542,0.4339,0.2543,0.039,0.9314,0.0484,"2",16,84,NA,NA
"1368","181010883",791.9589,8.7,7.1467,3.9895,0.0068,0.0019,0.0028,0.7598,0.001,"2",16,104,NA,NA
"1369","181010883",35.3548,14.6938,9.9811,3.5739,3.072,2.8677,0.0329,0.3547,0.01,"2",18,54,NA,NA
"1370","181010883",155.9178,26.3004,21.6531,3.8681,2.6038,2.066,0.0138,0.3685,0.0024,"2",18,112,NA,NA
"1371","181010883",32.127,16.4053,12.0628,4.9062,3.1868,1.7401,0.0373,0.599,0.0186,"2",18,135,NA,NA
"1372","181010883",49.406,12.0994,9.9925,3.4695,0.1576,0.0872,0.0191,0.717,0.0145,"2",18,161,NA,NA
"1373","181010883",909.0088,21.4265,13.4297,4.7413,0.6151,0.0016,0.0032,0.4993,5e-04,"2",19,26,NA,NA
"1374","181010883",934.6946,19.702,13.7841,3.1263,1.0065,0.9135,0.0026,0.4198,4e-04,"2",19,40,NA,NA
"1375","181010883",1792.0424,10.6223,7.6106,4.9153,0.036,0.013,0.002,0.7852,4e-04,"2",19,95,NA,NA
"1376","181010883",723.5169,32.8271,20.0121,5.2277,2.1772,1.9458,0.0045,0.5162,7e-04,"2",19,145,NA,NA
"1377","181010883",3.5298,18.041,16.0634,8.6015,0.7387,0.5554,0.5613,1.1718,0.332,"2",19,149,NA,NA
"1378","181010883",157.8713,31.5048,23.4587,6.3102,1.824,1.6597,0.0194,0.5555,0.0035,"2",21,23,NA,NA
"1379","181010883",540.2373,48.103,33.4234,5.5871,1.1104,0.9484,0.0063,0.436,8e-04,"2",21,26,NA,NA
"1380","181010883",502.5853,46.7352,26.2332,6.8192,2.3277,2.2341,0.0083,0.5427,0.0011,"2",21,30,NA,NA
"1381","181010883",98.7963,18.1301,14.8978,5.6943,0.2707,0.0746,0.0204,0.8246,0.0083,"2",21,33,NA,NA
"1382","181010883",9.6659,15.5835,10.1662,4.2241,1.6747,0.697,0.0639,0.6596,0.0682,"2",21,50,NA,NA
"1383","181010883",5.6223,15.2479,11.6464,4.5869,0.2555,0.1231,0.0864,0.7128,0.1268,"2",21,114,NA,NA
"1384","181010883",3.2795,9.9727,9.7128,4.2858,0.5552,0.3145,0.1942,0.798,0.2433,"2",21,116,NA,NA
"1385","181010883",170059.9881,10.2422,4.93,3.2833,0.977,0,0,0.674,0,"2",21,138,NA,NA
"1386","181010883",61.5986,23.3997,19.0875,5.6567,0.2818,0.0659,0.0309,0.7397,0.012,"2",21,151,NA,NA
"1387","181010883",205.2641,29.7097,20.6442,5.7921,2.2744,1.4964,0.0136,0.5099,0.0025,"2",23,47,NA,NA
"1388","181010883",3.3092,10.4142,7.4141,3.2655,0.6106,0.4866,0.122,0.5877,0.1776,"2",23,68,NA,NA
"1389","181010883",1474.5528,19.4613,16.3593,4.957,1.3383,1.2616,0.0025,0.6879,5e-04,"2",23,95,NA,NA
"1390","181010883",3.6042,7.4357,6.3186,3.5559,1.052,0.9722,0.1999,1.1513,0.3194,"2",23,162,NA,NA
"1391","181010883",4.621,6.7756,6.4026,4.7166,0.2889,0.2666,0.2397,1.5882,0.3437,"2",24,126,NA,NA
"1392","181010883",85753.5134,6.8048,4.49,3.936,0.9925,0.9864,0,2.2339,0,"2",26,37,NA,NA
"1393","181010883",3.2681,43.0907,39.5546,16.1175,1.9679,1.311,0.9778,1.1278,0.3451,"2",26,47,NA,NA
"1394","181010883",121.8279,28.3777,19.7209,4.1848,3.0979,2.9357,0.014,0.4427,0.0036,"2",26,61,NA,NA
"1395","181010883",609.5848,17.344,12.397,3.6262,0.1299,0.0065,0.0032,0.5533,9e-04,"2",26,64,NA,NA
"1396","181010883",121.3052,14.3912,11.2282,4.3353,1.1494,1.0017,0.0156,0.6673,0.0055,"2",26,66,NA,NA
"1397","181010883",5.6825,10.0182,7.9841,3.9945,0.0624,0.0577,0.0614,0.9525,0.1676,"2",26,73,NA,NA
"1398","181010883",3.2828,20.4439,12.2604,4.1735,1.7716,1.6728,0.1175,0.4586,0.1397,"2",26,99,NA,NA
"1399","181010883",21.0087,18.7063,13.451,4.0509,0.111,0.0561,0.0415,0.4464,0.0213,"2",26,135,NA,NA
"1400","181010883",13.552,4.6213,4.1202,3.7397,0.0761,0.0397,0.0381,2.0408,0.1506,"2",26,144,NA,NA
"1401","181010883",7.7146,25.1621,12.1276,3.0054,1.2587,1.0413,0.0442,0.3401,0.0441,"2",28,39,NA,NA
"1402","181010883",5634.6573,32.1247,25.2847,4.678,1.0602,0.996,7e-04,0.4991,1e-04,"2",28,40,NA,NA
"1403","181010883",18878.6341,30.0842,14.1231,6.2208,0.4968,0.003,2e-04,0.7486,0,"2",28,61,NA,NA
"1404","181010883",6.605,17.934,11.2579,3.4919,0.6015,0.0769,0.039,0.6066,0.0918,"2",28,64,NA,NA
"1405","181010883",49.7076,9.3914,5.9832,4.9775,1.045,1.0213,0.018,1.5066,0.0303,"2",28,80,NA,NA
"1406","181010883",11.7056,21.1012,11.439,4.8167,2.5069,1.5196,0.0387,0.6446,0.0551,"2",28,118,NA,NA
"1407","181010883",18.9386,18.456,12.99,7.4018,3.0072,2.9885,0.0476,1.1067,0.0584,"2",30,44,NA,NA
"1408","181010883",8.7368,44.6715,27.5402,5.1662,2.0702,1.446,0.0651,0.4806,0.055,"2",30,70,NA,NA
"1409","181010883",580.2455,37.8504,23.5596,5.716,3.0433,2.9377,0.0062,0.5207,9e-04,"2",30,88,NA,NA
"1410","181010883",82796863.3321,5.6702,3.5842,3.6618,2e-04,0,0,1.515,0,"2",30,107,NA,NA
"1411","181010883",10.5876,11.5056,7.9279,3.9753,0.2165,0.0616,0.0486,0.8958,0.0846,"2",30,176,NA,NA
"1412","181010883",6.8343,12.6895,9.6286,5.5982,0.6755,0.4224,0.089,1.4894,0.2179,"2",31,145,NA,NA
"1413","181010883",14678.1806,7.6334,7.07,3.9003,1.7861,1.677,3e-04,0.88,1e-04,"2",33,34,NA,NA
"1414","181010883",42.5868,10.8987,7.0246,3.8612,1.0081,0.9757,0.0193,0.889,0.0209,"2",33,141,NA,NA
"1415","181010883",206.6004,19.8958,14.2277,3.458,1.1232,0.9284,0.0086,0.4875,0.0024,"2",33,145,NA,NA
"1416","181010883",2519.0749,24.4659,20.2735,3.0188,2.0486,1.9694,0.0011,0.3461,1e-04,"2",34,36,NA,NA
"1417","181010883",5.6262,9.9425,4.8971,3.0515,1.942,1.6857,0.056,0.7461,0.1326,"2",34,42,NA,NA
"1418","181010883",412.0177,20.9983,15.4882,3.8178,1.2417,1.0945,0.0059,0.4832,0.0012,"2",34,47,NA,NA
"1419","181010883",148.1037,14.9835,10.0716,3.0337,1.0036,0.0084,0.0082,0.5636,0.0038,"2",34,61,NA,NA
"1420","181010883",15.9599,22.2578,15.5216,3.0116,0.9573,0.7512,0.0358,0.3799,0.0238,"2",34,74,NA,NA
"1421","181010883",65.5424,18.2544,14.1949,6.0764,4.0791,3.8508,0.0323,0.7102,0.0108,"2",34,145,NA,NA
"1422","181010883",391.3881,19.159,12.7176,3.3805,1.6176,1.5169,0.0043,0.4931,0.0013,"2",36,42,NA,NA
"1423","181010883",25.995,34.3172,27.1324,7.7242,5.0845,4.3644,0.0582,0.6414,0.0247,"2",36,56,NA,NA
"1424","181010883",1034.9439,10.9369,8.1102,5.2637,0.006,2e-04,0.0024,1.4583,0.0014,"2",36,96,NA,NA
"1425","181010883",4.5804,27.2849,18.8232,5.7248,1.1874,1.0602,0.1275,0.5715,0.1248,"2",36,99,NA,NA
"1426","181010883",6.9669,24.1662,14.1462,3.8428,0.4531,0.0755,0.0487,0.4657,0.0668,"2",36,118,NA,NA
"1427","181010883",36.4284,28.7515,24.2317,5.2732,4.9339,3.6363,0.0412,0.53,0.0145,"2",36,135,NA,NA
"1428","181010883",22.6112,11.3428,8.6226,4.1145,1.8285,0.9903,0.0315,0.6707,0.0297,"2",36,165,NA,NA
"1429","181010883",123.422,28.9422,17.5911,3.4447,1.5109,1.0447,0.0131,0.3432,0.0028,"2",39,47,NA,NA
"1430","181010883",914.7242,11.1995,7.0968,3.8822,0.5996,0.0031,0.0027,0.8383,9e-04,"2",39,50,NA,NA
"1431","181010883",14.1944,19.7183,9.462,3.6455,0.8702,0.7748,0.0514,0.4091,0.0288,"2",39,56,NA,NA
"1432","181010883",16.3788,16.4669,8.1929,3.3917,0.0395,0.0347,0.0334,0.4377,0.0267,"2",39,148,NA,NA
"1433","181010883",4.2746,12.4642,9.7278,3.0239,0.2091,0.1303,0.0821,0.4442,0.1039,"2",40,121,NA,NA
"1434","181010883",20.7402,19.084,12.7997,4.5461,0.1849,0.0869,0.0348,0.7445,0.0359,"2",44,88,NA,NA
"1435","181010883",9.5054,22.3512,17.6912,6.0335,3.4708,2.9624,0.0734,0.8233,0.0866,"2",44,145,NA,NA
"1436","181010883",3565.1897,10.5174,8.0407,4.3868,0.0601,0.0013,8e-04,0.9471,3e-04,"2",44,149,NA,NA
"1437","181010883",9.7649,13.963,11.7165,5.1994,1.6471,1.5156,0.0696,0.7659,0.0784,"2",44,153,NA,NA
"1438","181010883",120.5731,8.7712,6.836,3.0951,0.0765,0.0458,0.0087,0.9464,0.0078,"2",46,47,NA,NA
"1439","181010883",5.0279,24.4849,15.683,4.4893,0.3749,0.3059,0.095,0.4965,0.0988,"2",47,135,NA,NA
"1440","181010883",495.0225,55.8279,36.4333,6.0519,2.0309,1.1615,0.0067,0.4503,9e-04,"2",47,145,NA,NA
"1441","181010883",101.35,21.5291,11.6718,4.57,1.0571,0.9976,0.0168,0.5432,0.0054,"2",47,149,NA,NA
"1442","181010883",21.0733,15.3347,11.2698,5.3653,1.1397,0.9828,0.0438,0.7083,0.0336,"2",47,151,NA,NA
"1443","181010883",1681.3118,14.3317,7.7283,3.6461,0.9905,0.0363,0.0012,0.687,4e-04,"2",54,64,NA,NA
"1444","181010883",11947.7469,5.8764,5.0059,3.8298,0.0976,0.0117,3e-04,1.0263,1e-04,"2",54,65,NA,NA
"1445","181010883",109.9173,25.1047,17.9847,3.5845,2.0297,1.0131,0.0182,0.3742,0.0034,"2",54,78,NA,NA
"1446","181010883",8886.6754,20.4681,9.7155,3.8726,0.9746,7e-04,3e-04,0.5727,1e-04,"2",54,104,NA,NA
"1447","181010883",25616.8817,9.8533,7.8562,3.8655,1.1875,1.1768,1e-04,0.8482,0,"2",54,106,NA,NA
"1448","181010883",10.6635,29.2346,22.3995,7.4023,1.6566,1.1769,0.0894,0.716,0.0671,"2",54,112,NA,NA
"1449","181010883",5.5706,15.168,7.3072,3.1602,0.0656,0.055,0.0547,0.4597,0.0825,"2",54,118,NA,NA
"1450","181010883",22.4454,18.3067,12.9391,3.7519,1.2113,1.1014,0.0344,0.4891,0.0218,"2",54,121,NA,NA
"1451","181010883",10.321,21.8534,16.5922,3.6664,3.0791,2.1245,0.0631,0.4485,0.0435,"2",56,135,NA,NA
"1452","181010883",11.1654,6.7581,5.3505,3.0058,1.0925,0.9576,0.0457,0.636,0.057,"2",56,147,NA,NA
"1453","181010883",762.2082,12.076,8.2878,3.8372,0.0389,0.0121,0.0035,0.641,8e-04,"2",60,148,NA,NA
"1454","181010883",3.2193,11.8645,11.0794,4.7722,0.2599,0.2421,0.2415,0.9936,0.3086,"2",60,149,NA,NA
"1455","181010883",3.1334,28.2145,17.8526,4.8228,1.7751,1.2163,0.1141,0.5343,0.1705,"2",61,74,NA,NA
"1456","181010883",24.3418,29.2853,13.3095,4.9362,2.3758,1.6655,0.0301,0.5444,0.0224,"2",61,145,NA,NA
"1457","181010883",44.4092,10.4196,3.1116,3.7785,0.9488,0.8981,0.0176,0.7382,0.0166,"2",61,151,NA,NA
"1458","181010883",3.1903,24.5344,15.7798,3.9775,3.1151,2.1056,0.1181,0.4603,0.1443,"2",61,153,NA,NA
"1459","181010883",1883.6621,13.7877,8.0032,3.6159,2.8342,2.793,0.0014,0.6051,3e-04,"2",63,149,NA,NA
"1460","181010883",15.8434,15.5656,10.194,3.6481,1.7492,1.6575,0.0363,0.5574,0.0352,"2",67,145,NA,NA
"1461","181010883",57.2768,10.5271,5.6886,3.0263,1.578,0.9118,0.016,0.7254,0.0127,"2",68,121,NA,NA
"1462","181010883",6.6007,9.8743,8.4419,3.1353,0.9956,0.0946,0.0684,0.5677,0.086,"2",69,78,NA,NA
"1463","181010883",12.5606,11.3923,9.6316,3.0644,0.4001,0.2958,0.0429,0.6046,0.0481,"2",69,99,NA,NA
"1464","181010883",1044.8507,18.8848,11.4355,5.8427,2.0557,1.4954,0.0034,0.8181,8e-04,"2",70,95,NA,NA
"1465","181010883",136.7377,19.8442,11.5177,3.9909,0.0845,6e-04,0.0115,0.5462,0.004,"2",70,149,NA,NA
"1466","181010883",41.8998,19.0514,11.3595,3.5434,1.9395,0.6927,0.0238,0.4158,0.0099,"2",70,171,NA,NA
"1467","181010883",378.1381,6.2693,5.3969,3.0889,0.1836,0.0075,0.0045,0.7681,0.002,"2",70,176,NA,NA
"1468","181010883",53.4974,36.5003,28.4002,3.2682,2.4851,1.6043,0.0255,0.2953,0.0055,"2",74,78,NA,NA
"1469","181010883",257.0288,11.2438,7.8519,3.0352,0.1086,0.004,0.0051,0.5739,0.0022,"2",74,82,NA,NA
"1470","181010883",4.6099,11.878,11.7557,3.9224,0.1317,0.1,0.0996,0.6997,0.1518,"2",78,114,NA,NA
"1471","181010883",4.4631,6.3247,3.847,3.24,0.4081,0.0801,0.095,1.0466,0.2345,"2",78,120,NA,NA
"1472","181010883",5.3308,22.7873,19.2294,6.2294,2.8857,2.1409,0.1404,0.7872,0.1477,"2",78,121,NA,NA
"1473","181010883",4.5647,30.9456,21.0299,7.0483,2.0684,1.1946,0.1627,0.6405,0.1403,"2",78,145,NA,NA
"1474","181010883",250.0261,9.3484,7.9964,5.0052,1.0261,1.0233,0.0097,1.4604,0.0058,"2",80,153,NA,NA
"1475","181010883",3147.9891,7.3745,7.2969,3.1863,0.0083,0.0016,8e-04,0.7755,2e-04,"2",82,135,NA,NA
"1476","181010883",1136.8907,20.3344,15.941,5.7599,2.3103,1.8836,0.0034,0.6239,5e-04,"2",86,88,NA,NA
"1477","181010883",7.978,12.2168,8.6506,4.0155,0.7337,0.1527,0.0572,0.5964,0.0748,"2",86,149,NA,NA
"1478","181010883",4.2645,22.6943,19.0812,4.8688,2.2099,2.1384,0.1436,0.4945,0.116,"2",87,88,NA,NA
"1479","181010883",4.4646,9.5709,7.0497,3.9054,0.1562,0.1093,0.1033,0.9747,0.2183,"2",87,106,NA,NA
"1480","181010883",3.0056,26.4444,20.6201,4.9478,0.5845,0.5406,0.2026,0.5468,0.1819,"2",87,148,NA,NA
"1481","181010883",1299.9866,17.2052,12.0844,5.1045,1.1056,1.0135,0.0028,0.7056,5e-04,"2",88,95,NA,NA
"1482","181010883",27.0588,22.1501,14.6493,4.8867,0.1465,0.0712,0.0359,0.6074,0.0224,"2",88,99,NA,NA
"1483","181010883",4.8486,7.95,7.3381,4.1222,0.6326,0.5009,0.1226,0.9694,0.1999,"2",95,129,NA,NA
"1484","181010883",13719.4822,15.9627,9.4025,4.7247,0.3049,0.0011,3e-04,0.8605,1e-04,"2",95,149,NA,NA
"1485","181010883",5.0412,9.839,4.6472,3.9089,0.2104,0.121,0.07,1.0098,0.2003,"2",105,148,NA,NA
"1486","181010883",787321929.1053,3.9994,3.9993,3.9994,0,0,0,3.343,0,"2",107,138,NA,NA
"1487","181010883",30.1478,13.4531,7.1426,3.7861,1.1952,1.0206,0.0238,0.6847,0.0227,"2",112,140,NA,NA
"1488","181010883",122.5554,30.7372,17.3803,4.9206,3.1609,3.0031,0.0181,0.5001,0.0041,"2",112,148,NA,NA
"1489","181010883",8.627,3.8724,2.6698,3.4817,0.0926,0.0609,0.0609,2.2406,0.2597,"2",112,173,NA,NA
"1490","181010883",3.9683,10.5277,9.0519,4.0806,1.3256,1.2921,0.124,0.8137,0.2051,"2",115,148,NA,NA
"1491","181010883",49280.1168,16.4267,8.8538,4.036,1.1797,0.9809,1e-04,0.5243,0,"2",118,153,NA,NA
"1492","181010883",4.1595,10.0229,5.8586,3.1985,1.1109,0.144,0.0808,0.5177,0.1245,"2",121,135,NA,NA
"1493","181010883",1429.6711,16.1097,12.8892,5.1188,1.0253,0.9975,0.003,0.628,4e-04,"2",135,148,NA,NA
"1494","181010883",4.6405,7.59,7.4269,3.9144,1.8536,1.8422,0.1257,0.9106,0.1962,"2",135,172,NA,NA
"1495","181010883",43713.2398,13.9432,9.0466,3.2929,0.0397,0.0317,1e-04,0.6576,0,"2",138,145,NA,NA
"1496","181010883",218.4721,9.5564,7.9342,3.7907,0.4429,0.3824,0.0088,1.0256,0.0047,"2",145,155,NA,NA
"1497","181010883",27.931,12.7648,9.8496,4.0224,0.1618,0.1419,0.0322,0.5542,0.0198,"2",148,149,NA,NA
"1498","182709911",115197760.0745,3.9964,3.0573,3.0205,2.0018,1.9986,0,1.9995,0,"2",0,153,NA,NA
"1499","182709911",607.4067,4.3032,3.7067,3.2161,0.0047,0.0038,0.004,1.3843,0.0023,"2",1,99,NA,NA
"1500","182709911",19472.3519,7.0133,6.0102,3,1.005,0.9998,2e-04,1.1402,1e-04,"2",2,56,NA,NA
"1501","182709911",8.2865,8.0707,7.8103,5.3945,0.1502,0.0877,0.0843,1.1734,0.1416,"2",8,14,NA,NA
"1502","182709911",26.6382,5.7324,4.0091,3.0069,1.0319,1.0238,0.0264,0.7053,0.0265,"2",8,50,NA,NA
"1503","182709911",348.9537,7.4836,7.4092,3.3736,1.4915,1.1127,0.0097,0.8318,0.0024,"2",8,66,NA,NA
"1504","182709911",478.0554,15.2041,10.4058,3.7262,0.0555,0.0061,0.0057,0.5516,0.0012,"2",8,70,NA,NA
"1505","182709911",1282.6455,15.0055,11.7746,3.0058,0.155,0.1348,0.0021,0.4998,4e-04,"2",8,75,NA,NA
"1506","182709911",36877.9236,20.6438,15.9049,4.9961,1.1077,0.9847,1e-04,0.7148,0,"2",8,88,NA,NA
"1507","182709911",6.4178,6.3034,5.0551,3.9957,0.8806,0.8587,0.0916,0.7245,0.1129,"2",8,99,NA,NA
"1508","182709911",12.7728,13.6548,8.9986,4.9978,3.0821,3.0533,0.0596,0.7798,0.0611,"2",8,112,NA,NA
"1509","182709911",29484.4833,32.6662,26.9661,5.7113,3.2644,2.706,2e-04,0.513,0,"2",10,21,NA,NA
"1510","182709911",17409.0749,27.4279,19.9261,5.8168,1.5741,1.2733,3e-04,0.5292,0,"2",10,26,NA,NA
"1511","182709911",3.0735,14.3742,10.0563,3.1188,0.1359,0.0978,0.0988,0.4066,0.1323,"2",10,39,NA,NA
"1512","182709911",40075.2719,17.7974,12.6714,3.9533,1.1809,0.9955,1e-04,0.5261,0,"2",10,61,NA,NA
"1513","182709911",1379.0667,8.9141,6.9407,3.9331,0.0726,0.0532,0.0029,0.9694,7e-04,"2",10,82,NA,NA
"1514","182709911",6277.4707,25.6033,17.7516,4.2719,1.0385,0.6706,7e-04,0.4561,1e-04,"2",10,148,NA,NA
"1515","182709911",845.287,11.4491,8.8319,3.6903,0.3016,0.288,0.0045,0.8686,0.001,"2",10,176,NA,NA
"1516","182709911",7.3477,14.5003,10.428,3.0056,0.3975,0.0591,0.06,0.3902,0.0531,"2",11,39,NA,NA
"1517","182709911",22.0886,10.7614,8.1851,3.6818,3.0359,1.9625,0.0427,0.4812,0.0218,"2",11,61,NA,NA
"1518","182709911",64.0853,24.6106,11.2915,3.0498,1.041,0.9964,0.0199,0.3801,0.0059,"2",12,23,NA,NA
"1519","182709911",164137.5911,7.2534,6.0621,3.6879,0.0216,0.002,0,1.4986,0,"2",12,46,NA,NA
"1520","182709911",4258.2098,13.4026,6.9284,3.1561,0.9232,0.856,6e-04,0.5664,1e-04,"2",12,50,NA,NA
"1521","182709911",162.903,14.0642,9.9024,3.3533,2.0552,1.9306,0.0143,0.4146,0.0025,"2",12,56,NA,NA
"1522","182709911",3.0312,12.7099,6.3122,3.1327,0.1851,0.1186,0.0995,0.6082,0.2007,"2",12,68,NA,NA
"1523","182709911",10182.0391,26.6529,14.1606,3.2945,0.2617,0.0028,3e-04,0.3541,0,"2",12,88,NA,NA
